Sensor.Gene	Sensor.Name	Sensor.Type	Sensor.Pathway	HMDB.ID	Metabolite.Name	Metabolite.Class	Metabolite.Pathway	Long.Range.Channel	Evidences	Sources
Slc4a3	Anion exchange protein 3 (AE 3) (Anion exchanger 3) (CAE3/BAE3) (Cardiac/brain band 3-like protein) (Neuronal band 3-like protein) (Solute carrier family 4 member 3)	transporter		HMDB0000595	Hydrogen carbonate	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Citric Acid Cycle; Glutamate Metabolism; Glycolysis_Gluconeogenesis; Propanoate metabolism; Pyrimidine metabolism; Pyruvate metabolism; Urea Cycle; Valine, leucine and isoleucine degradation	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Saliva,Urine	17786210	MetaChatDB
Slc4a3	Anion exchange protein 3 (AE 3) (Anion exchanger 3) (CAE3/BAE3) (Cardiac/brain band 3-like protein) (Neuronal band 3-like protein) (Solute carrier family 4 member 3)	transporter		HMDB0000492	Chloride ion	Homogeneous non-metal compounds	Starch and sucrose metabolism	Blood,Cerebrospinal Fluid (CSF),Saliva,Sweat,Urine	16354689	MetaChatDB
Slc4a4	Electrogenic sodium bicarbonate cotransporter 1 (Sodium bicarbonate cotransporter) (Na(+)/HCO3(-) cotransporter) (Solute carrier family 4 member 4) (kNBC1)	transporter		HMDB0000595	Hydrogen carbonate	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Citric Acid Cycle; Glutamate Metabolism; Glycolysis_Gluconeogenesis; Propanoate metabolism; Pyrimidine metabolism; Pyruvate metabolism; Urea Cycle; Valine, leucine and isoleucine degradation	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Saliva,Urine	35562346	MetalinkDB
Slc4a7	Sodium bicarbonate cotransporter 3 (Electroneutral Na/HCO(3) cotransporter) (Sodium bicarbonate cotransporter 2) (Sodium bicarbonate cotransporter 2b) (Bicarbonate transporter) (Solute carrier family 4 member 7)	transporter	WP4754: IL18 signaling	HMDB0000595	Hydrogen carbonate	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Citric Acid Cycle; Glutamate Metabolism; Glycolysis_Gluconeogenesis; Propanoate metabolism; Pyrimidine metabolism; Pyruvate metabolism; Urea Cycle; Valine, leucine and isoleucine degradation	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Saliva,Urine	29779931	MetalinkDB
Slc4a8	Electroneutral sodium bicarbonate exchanger 1 (Electroneutral Na(+)-driven Cl-HCO3 exchanger) (Solute carrier family 4 member 8) (k-NBC3)	transporter		HMDB0000492	Chloride ion	Homogeneous non-metal compounds	Starch and sucrose metabolism	Blood,Cerebrospinal Fluid (CSF),Saliva,Sweat,Urine	20389022	MetaChatDB
Slc4a8	Electroneutral sodium bicarbonate exchanger 1 (Electroneutral Na(+)-driven Cl-HCO3 exchanger) (Solute carrier family 4 member 8) (k-NBC3)	transporter		HMDB0000595	Hydrogen carbonate	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Citric Acid Cycle; Glutamate Metabolism; Glycolysis_Gluconeogenesis; Propanoate metabolism; Pyrimidine metabolism; Pyruvate metabolism; Urea Cycle; Valine, leucine and isoleucine degradation	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Saliva,Urine	38674160	MetalinkDB
Slc51a	Organic solute transporter subunit alpha (OST-alpha) (Solute carrier family 51 subunit alpha)	transporter		HMDB0000036	Taurocholic acid	Lipids and lipid-like molecules	Primary bile acid biosynthesis	Bile,Blood,Feces,Urine	25641256	MetaChatDB
Slc51b	Organic solute transporter subunit beta (OST-beta) (Solute carrier family 51 subunit beta)	transporter		HMDB0000138	Glycocholic acid	Lipids and lipid-like molecules	Primary bile acid biosynthesis	Blood,Feces,Urine	28898457	MetaChatDB
Slc51b	Organic solute transporter subunit beta (OST-beta) (Solute carrier family 51 subunit beta)	transporter		HMDB0001425	Estrone sulfate	Lipids and lipid-like molecules	Androgen and Estrogen Metabolism; Sulfur metabolism	Blood,Urine	37137894	MetaChatDB
Slc51b	Organic solute transporter subunit beta (OST-beta) (Solute carrier family 51 subunit beta)	transporter		HMDB0000036	Taurocholic acid	Lipids and lipid-like molecules	Primary bile acid biosynthesis	Bile,Blood,Feces,Urine	28898457	MetaChatDB
Slc5a1	Sodium/glucose cotransporter 1 (Na(+)/glucose cotransporter 1) (High affinity sodium-glucose cotransporter) (Solute carrier family 5 member 1)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000143	D-Galactose	Organic oxygen compounds	Galactose Metabolism; Nucleotide Sugars Metabolism; Starch and sucrose metabolism	Blood,Breast Milk,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	33433815	MetaChatDB
Slc5a1	Sodium/glucose cotransporter 1 (Na(+)/glucose cotransporter 1) (High affinity sodium-glucose cotransporter) (Solute carrier family 5 member 1)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000122	D-Glucose	Organic oxygen compounds	Galactose Metabolism; Glycolysis_Gluconeogenesis; Starch and sucrose metabolism	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	33545159	MetaChatDB
Slc5a1	Sodium/glucose cotransporter 1 (Na(+)/glucose cotransporter 1) (High affinity sodium-glucose cotransporter) (Solute carrier family 5 member 1)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000294	Urea	Organic acids and derivatives	Arginine and proline metabolism; D-Arginine and D-Ornithine Metabolism; Urea Cycle	Blood,Breast Milk,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	Recon2	Mebocost
Slc5a12	Sodium-coupled monocarboxylate transporter 2 (Electroneutral sodium monocarboxylate cotransporter) (Low-affinity sodium-lactate cotransporter) (Solute carrier family 5 member 12)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000190	L-Lactic acid	Organic acids and derivatives	Glycolysis_Gluconeogenesis; Pyruvate metabolism	Bile,Blood,Breast Milk,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	26181372	MetaChatDB
Slc5a12	Sodium-coupled monocarboxylate transporter 2 (Electroneutral sodium monocarboxylate cotransporter) (Low-affinity sodium-lactate cotransporter) (Solute carrier family 5 member 12)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000039	Butyric acid	Lipids and lipid-like molecules	Butyrate Metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	26854723	MetaChatDB
Slc5a5	Sodium/iodide cotransporter (Na(+)/I(-) cotransporter) (Natrium iodide transporter) (Sodium-iodide symporter) (Na(+)/I(-) symporter) (Solute carrier family 5 member 5)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway; WP4746: Thyroid hormones production and peripheral downstream signaling effects	HMDB0000294	Urea	Organic acids and derivatives	Arginine and proline metabolism; D-Arginine and D-Ornithine Metabolism; Urea Cycle	Blood,Breast Milk,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	Recon2	Mebocost
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000273	Thymidine	Nucleosides, nucleotides, and analogues	Pyrimidine metabolism	Amniotic Fluid,Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	20601425	MetaChatDB
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000243	Pyruvic acid	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Amino Sugar Metabolism; Citric Acid Cycle; Cysteine Metabolism; Glutamate Metabolism; Glycine, serine and threonine metabolism; Glycolysis_Gluconeogenesis; Nitrogen metabolism; Pyruvate metabolism; Urea Cycle	Blood,Breast Milk,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	17178845	MetaChatDB
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000190	L-Lactic acid	Organic acids and derivatives	Glycolysis_Gluconeogenesis; Pyruvate metabolism	Bile,Blood,Breast Milk,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	18562324	MetaChatDB
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0012238	Iodide	Homogeneous non-metal compounds		Blood,Urine	Recon2	Mebocost
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000039	Butyric acid	Lipids and lipid-like molecules	Butyrate Metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	25984582; 18661192	MetaChatDB
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000011	3-Hydroxybutyric acid	Organic acids and derivatives	Ketone Body Metabolism	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	25984582;	MetaChatDB
Slc5a8	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0001488	Nicotinic acid	Organoheterocyclic compounds	Nicotinate and nicotinamide metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	15651982	MetaChatDB
Slc66a1	Lysosomal amino acid transporter 1 homolog (PQ-loop repeat-containing protein 2) (Solute carrier family 66 member 1)	transporter		HMDB0000517	L-Arginine	Organic acids and derivatives	Arginine and proline metabolism; Aspartate Metabolism; Glycine, serine and threonine metabolism; Urea Cycle	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	30956113	MetaChatDB
Slc6a1	Sodium- and chloride-dependent GABA transporter 1 (GAT-1) (Solute carrier family 6 member 1)	transporter	WP2884: NRF2 pathway; WP4159: GABA receptor signaling; WP2882: Nuclear receptors meta-pathway; WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000043	Betaine	Organic acids and derivatives	Glycine, serine and threonine metabolism; Methionine Metabolism	Blood,Breast Milk,Feces,Saliva,Urine	38884791	MetaChatDB
Slc6a1	Sodium- and chloride-dependent GABA transporter 1 (GAT-1) (Solute carrier family 6 member 1)	transporter	WP2884: NRF2 pathway; WP4159: GABA receptor signaling; WP2882: Nuclear receptors meta-pathway; WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000112	gamma-Aminobutyric acid	Organic acids and derivatives	Glutamate Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	https://en.wikipedia.org/wiki/GABA_transporter;	Mebocost; MetaChatDB
Slc6a11	Sodium- and chloride-dependent GABA transporter 3 (GAT-3) (Solute carrier family 6 member 11)	transporter	WP2884: NRF2 pathway; WP4159: GABA receptor signaling; WP2882: Nuclear receptors meta-pathway; WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000128	Guanidoacetic acid	Organic acids and derivatives	Arginine and proline metabolism; Glycine, serine and threonine metabolism	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Feces,Urine	29175673	MetaChatDB
Slc6a11	Sodium- and chloride-dependent GABA transporter 3 (GAT-3) (Solute carrier family 6 member 11)	transporter	WP2884: NRF2 pathway; WP4159: GABA receptor signaling; WP2882: Nuclear receptors meta-pathway; WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000112	gamma-Aminobutyric acid	Organic acids and derivatives	Glutamate Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	https://en.wikipedia.org/wiki/GABA_transporter	Mebocost
Slc6a12	Sodium- and chloride-dependent betaine transporter (BGT-1) (Na(+)/Cl(-) betaine/GABA transporter) (Solute carrier family 6 member 12)	transporter	WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000043	Betaine	Organic acids and derivatives	Glycine, serine and threonine metabolism; Methionine Metabolism	Blood,Breast Milk,Feces,Saliva,Urine	32213983	Mebocost
Slc6a12	Sodium- and chloride-dependent betaine transporter (BGT-1) (Na(+)/Cl(-) betaine/GABA transporter) (Solute carrier family 6 member 12)	transporter	WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000112	gamma-Aminobutyric acid	Organic acids and derivatives	Glutamate Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	https://en.wikipedia.org/wiki/GABA_transporter	Mebocost
Slc6a13	Sodium- and chloride-dependent GABA transporter 2 (GAT-2) (Solute carrier family 6 member 13)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway; WP2685: GABA synthesis, release, reuptake and degradation	HMDB0000112	gamma-Aminobutyric acid	Organic acids and derivatives	Glutamate Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	https://en.wikipedia.org/wiki/GABA_transporter	Mebocost
Slc6a15	Sodium-dependent neutral amino acid transporter B(0)AT2 (Sodium- and chloride-dependent neurotransmitter transporter NTT73) (Sodium-coupled branched-chain amino-acid transporter 1) (Solute carrier family 6 member 15) (Transporter v7-3)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000641	L-Glutamine	Organic acids and derivatives	Amino Sugar Metabolism; Aspartate Metabolism; Glutamate Metabolism; Nicotinate and nicotinamide metabolism; Nitrogen metabolism; Phenylalanine metabolism; Purine metabolism; Pyrimidine metabolism; Urea Cycle	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	16185194	MetaChatDB
Slc6a15	Sodium-dependent neutral amino acid transporter B(0)AT2 (Sodium- and chloride-dependent neurotransmitter transporter NTT73) (Sodium-coupled branched-chain amino-acid transporter 1) (Solute carrier family 6 member 15) (Transporter v7-3)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000161	L-Alanine	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Glutamate Metabolism; Glutathione metabolism; Glycine, serine and threonine metabolism; Selenocompound metabolism; Tryptophan metabolism; Urea Cycle	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	33007132	MetaChatDB
Slc6a15	Sodium-dependent neutral amino acid transporter B(0)AT2 (Sodium- and chloride-dependent neurotransmitter transporter NTT73) (Sodium-coupled branched-chain amino-acid transporter 1) (Solute carrier family 6 member 15) (Transporter v7-3)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000162	L-Proline	Organic acids and derivatives	Arginine and proline metabolism	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	26228428	MetaChatDB
Slc6a17	Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000641	L-Glutamine	Organic acids and derivatives	Amino Sugar Metabolism; Aspartate Metabolism; Glutamate Metabolism; Nicotinate and nicotinamide metabolism; Nitrogen metabolism; Phenylalanine metabolism; Purine metabolism; Pyrimidine metabolism; Urea Cycle	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	40436200	MetaChatDB
Slc6a17	Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000123	Glycine	Organic acids and derivatives	Alanine, aspartate and glutamate metabolism; Arginine and proline metabolism; Glutamate Metabolism; Glutathione metabolism; Glycine, serine and threonine metabolism; Methionine Metabolism; Nitrogen metabolism; Porphyrin Metabolism; Primary bile acid biosynthesis; Purine metabolism	Bile,Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	18768736	MetaChatDB
Slc6a17	Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000162	L-Proline	Organic acids and derivatives	Arginine and proline metabolism	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	18768736	MetaChatDB
Slc6a19	Sodium-dependent neutral amino acid transporter B(0)AT1 (Solute carrier family 6 member 19) (System B(0) neutral amino acid transporter AT1)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000641	L-Glutamine	Organic acids and derivatives	Amino Sugar Metabolism; Aspartate Metabolism; Glutamate Metabolism; Nicotinate and nicotinamide metabolism; Nitrogen metabolism; Phenylalanine metabolism; Purine metabolism; Pyrimidine metabolism; Urea Cycle	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	26724577;	Mebocost; MetaChatDB
Slc6a19	Sodium-dependent neutral amino acid transporter B(0)AT1 (Solute carrier family 6 member 19) (System B(0) neutral amino acid transporter AT1)	transporter	WP2884: NRF2 pathway; WP2882: Nuclear receptors meta-pathway	HMDB0000696	L-Methionine	Organic acids and derivatives	Glycine, serine and threonine metabolism; Methionine Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	39174516	MetaChatDB
